Transaction_ID,Time,Amount,Location,Transaction_Type,Old_Balance,Is_International,New_Balance,Bank_Name,Bank_Branch,Device_Type,Customer_ID,Customer_Name,Age,Gender,City,KYC_Status,Account_Type,Customer_Since_Years,Avg_Monthly_Balance,Account_Number
UPISU96AKC6A4,01:58:34,11771.97,Mumbai,POS,31857.29,0,20085.32,Kotak,Delhi Main,Web,CUST11879099,Sneha Gupta,,Female,Delhi,,Salary,0.8,313405.77,AC100383
IMPSAWLS3UDFFO,06:43:34,20025.27,Bangalore,POS,5108.42,0,0.0,PNB,Mumbai Central,Web,CUST70820913,Priya Verma,34.0,Other,Lucknow,,Current,3.3,493465.47,AC100384
UPIZSSYOR62MD,18:10:41,29734.82,Delhi,ATM,53634.44,0,23899.620000000003,,Kolkata North,Web,CUST37206392,Neha Joshi,23.0,Female,Delhi,Pending,Salary,13.5,439156.33,AC100385
IMPSJI93FIGAN4,21:12:03,30443.9,Mumbai,POS,22607.73,0,0.0,HDFC,Bangalore East,Web,CUST45317278,Neha Joshi,41.0,Other,Lucknow,Verified,Savings,2.1,470386.19,AC100386
UPIDF6A7HRFFW,06:17:57,303.85,Mumbai,Online,74565.07,0,74261.22,SBI,Mumbai Central,Mobile,CUST21331323,Amit Sharma,33.0,Other,Mumbai,Pending,Savings,1.3,294488.68,AC100387
IMPSR9PNMHUJR2,12:55:14,43673.17,Mumbai,POS,83624.5,0,39951.33,PNB,Chennai South,,CUST60922929,Sneha Gupta,19.0,Female,,,Salary,13.3,203328.81,AC100388
IMPS0S4GWH9G55,10:55:53,24929.63,Delhi,Online,81907.98,0,56978.34999999999,ICICI,Chennai South,Web,CUST72144812,Neha Joshi,34.0,Other,,Pending,Salary,6.4,238284.64,AC100389
UPIVVV63AETBI,22:09:27,15910.7,Delhi,POS,65175.35,0,49264.65,SBI,,,CUST90259670,Priya Verma,58.0,Other,Mumbai,Verified,Current,0.8,266973.64,AC100390
IMPSP7P7NA6Y24,21:01:12,29254.3,Bangalore,Online,42198.39,0,12944.09,,Delhi Main,Mobile,CUST59704713,Rahul Singh,46.0,Female,Mumbai,Pending,Salary,12.0,366876.92,AC100391
UPI71AUFHN7WW,23:03:05,8574.7,Bangalore,POS,5971.23,0,0.0,PNB,Bangalore East,ATM,CUST37556250,Neha Joshi,64.0,Male,Mumbai,Verified,Savings,10.7,499543.43,AC100392
IMPST0QFZ7KJ32,01:30:15,208856.1,Mumbai,POS,22478.67,0,8554.929999999998,,Bangalore East,ATM,CUST88135732,Neha Joshi,,,Mumbai,,Current,6.9,55333.21,AC100393
IMPSY5P9059BZB,02:37:15,38554.16,Dehradun,Online,86995.32,0,48441.16,PNB,Mumbai Central,ATM,CUST40391479,Amit Sharma,25.0,Male,Lucknow,Rejected,Savings,0.3,452337.94,AC100394
NEFT3NMMJ75RO0,00:54:27,22712.0,Bangalore,ATM,47116.75,1,24404.75,ICICI,,Mobile,CUST98796577,Rahul Singh,21.0,,Chennai,,Savings,2.1,81338.03,AC100395
TXNJ7NM45OOMD,16:10:43,9270.03,Bangalore,Online,60363.13,0,51093.1,Kotak,Delhi Main,,CUST59923543,Amit Sharma,51.0,Male,Bangalore,Rejected,Current,9.6,95209.93,AC100396
TXNRSCX3CO8W2,18:47:41,31916.14,Delhi,ATM,46776.73,0,14860.590000000004,ICICI,Delhi Main,Web,CUST18205675,Neha Joshi,,,,,Salary,2.3,299651.65,AC100397
UPI7RR92GZE5T,03:31:06,26746.07,Bangalore,Online,78701.32,0,51955.25000000001,SBI,Delhi Main,Mobile,CUST51070437,Rahul Singh,44.0,,Bangalore,,Savings,5.5,476398.14,AC100398
TXNTXQB9XIIVO,19:12:43,41264.11,Delhi,ATM,25702.91,0,0.0,Axis,Kolkata North,ATM,CUST01874742,Priya Verma,52.0,,,Verified,Salary,6.9,271671.23,AC100399
UPIPUUXBA8LM2,15:04:28,40352.16,Bangalore,ATM,59940.61,0,19588.45,ICICI,Bangalore East,Mobile,CUST14118770,Neha Joshi,42.0,Male,Chennai,Rejected,Salary,12.3,105903.55,AC100400
TXNBQXC5RP2QV,19:07:46,29441.21,Dehradun,ATM,16442.11,0,0.0,HDFC,Chennai South,ATM,CUST54264829,Amit Sharma,67.0,Male,Mumbai,Verified,Current,10.9,87646.38,AC100401
IMPS03OLZZLWWO,21:52:32,43217.6,Dehradun,ATM,76750.87,0,33533.27,HDFC,Mumbai Central,ATM,CUST87848475,Amit Sharma,43.0,Other,,Pending,Salary,1.9,138511.98,AC100402
UPI5MRXMR34XX,16:51:53,15764.1,Mumbai,POS,78724.67,0,62960.57,ICICI,,Mobile,CUST40174217,Vikas Yadav,50.0,Female,Chennai,Rejected,Current,12.1,69330.93,AC100403
NEFTS0QZ2NKWOU,16:58:55,28055.83,Delhi,Online,32542.29,0,4486.459999999999,HDFC,Delhi Main,Web,CUST54934643,Rahul Singh,59.0,Female,Kolkata,Verified,Savings,6.4,288734.92,AC100404
TXNSGVT9XTU04,07:58:52,4397.6,Bangalore,Online,68133.27,0,63735.670000000006,HDFC,Mumbai Central,Web,CUST28008787,Sneha Gupta,,,Delhi,,Current,7.9,481615.34,AC100405
NEFTWPCE920Y6N,06:38:50,24255.85,Bangalore,Online,32451.78,0,8195.93,PNB,Chennai South,Web,CUST68018251,Neha Joshi,37.0,,Delhi,Rejected,Savings,4.0,93118.07,AC100406
UPI4SR4EY2Q10,16:55:21,47579.92,Dehradun,ATM,81215.6,0,33635.68000000001,PNB,Mumbai Central,,CUST66379639,Priya Verma,29.0,Female,,Pending,Savings,11.3,454675.39,AC100407
UPI65T8ZIB736,23:00:48,31645.4,Delhi,Online,22750.97,0,0.0,HDFC,Chennai South,Mobile,CUST77516092,Sneha Gupta,22.0,Other,Chennai,Verified,Current,12.8,252171.01,AC100408
NEFTGBU91UWSZ7,02:22:51,26776.73,Dehradun,ATM,39677.53,0,12900.8,SBI,Kolkata North,,CUST31041081,Neha Joshi,,Other,Kolkata,Verified,Savings,7.7,377446.03,AC100409
NEFTB9TR52GU63,23:53:47,36234.91,Mumbai,POS,67010.42,0,30775.509999999995,SBI,,Mobile,CUST10789050,Vikas Yadav,19.0,Female,Lucknow,Rejected,Salary,8.0,81492.47,AC100410
TXNJJ1G31UYP7,11:09:18,18623.08,Bangalore,Online,46848.36,0,28225.28,Axis,Chennai South,,CUST62367917,Vikas Yadav,61.0,,Chennai,Rejected,Current,11.8,228063.77,AC100411
TXNUNT6I6E78R,12:01:43,39145.67,Mumbai,Online,38582.06,0,0.0,SBI,Delhi Main,Web,CUST20849351,Neha Joshi,48.0,Other,Lucknow,Verified,Savings,4.0,37832.65,AC100412
TXNJJMLQQOK82,01:55:41,26354.86,Mumbai,POS,34264.7,0,7909.8399999999965,HDFC,Bangalore East,,CUST60696174,Vikas Yadav,50.0,Male,Kolkata,Verified,Savings,14.8,282738.03,AC100413
TXN53QPCJYQD1,00:15:22,31483.48,Dehradun,ATM,82222.26,0,50738.78,HDFC,,,CUST78076375,Sneha Gupta,21.0,,,Pending,Current,1.3,486635.79,AC100414
IMPS2BW2R2KAIM,19:32:20,4473.35,Mumbai,ATM,13200.02,0,8726.67,,Kolkata North,Mobile,CUST62422762,Sneha Gupta,50.0,,Delhi,Pending,Savings,10.9,130879.06,AC100415
UPI40RBR8S394,11:41:41,28750.64,Dehradun,Online,57003.13,0,28252.49,,Delhi Main,Mobile,CUST55840348,Rahul Singh,34.0,Female,Kolkata,,Current,10.3,255009.79,AC100416
NEFT1XF5IODFC5,19:46:20,37865.11,Bangalore,ATM,58305.18,0,20440.07,,Mumbai Central,Mobile,CUST18787431,Vikas Yadav,22.0,Male,Delhi,Rejected,Current,0.3,183632.57,AC100417
IMPS4TQAXMCG2O,13:08:53,61.86,Dehradun,ATM,49448.27,0,49386.41,Axis,Bangalore East,Mobile,CUST71226167,Rahul Singh,18.0,Other,Delhi,Pending,Savings,3.6,337889.68,AC100418
NEFT6O0L79XT9D,09:36:24,3296.07,Delhi,Online,93379.6,0,90083.53,HDFC,Bangalore East,,CUST07729857,Neha Joshi,67.0,Other,Delhi,Rejected,Current,1.1,235444.49,AC100419
NEFTKYPZHC38F6,06:18:20,20680.91,Dehradun,Online,37193.97,0,16513.06,,Kolkata North,ATM,CUST14818568,Priya Verma,32.0,Other,Lucknow,Rejected,Current,1.0,385430.97,AC100420
IMPSS109S1Y91L,01:03:32,41099.23,Bangalore,ATM,62077.46,0,20978.23,,Bangalore East,ATM,CUST06448409,Rahul Singh,50.0,Female,Kolkata,Verified,Current,11.3,409126.08,AC100421
IMPSZOBG4UDOMB,15:17:49,37470.62,Bangalore,POS,37777.11,0,306.489999999998,Kotak,Mumbai Central,ATM,CUST98069232,Vikas Yadav,69.0,,Lucknow,,Savings,12.6,422322.08,AC100422
UPIEDKK8LEV79,01:20:09,620259.0,Delhi,Online,59304.37,0,17953.770000000004,HDFC,Kolkata North,Mobile,CUST00478959,Rahul Singh,28.0,,,Rejected,Current,8.8,12290.48,AC100423
NEFT13SGIQPPAS,17:51:31,7527.71,Delhi,ATM,19749.95,0,12222.240000000002,ICICI,Bangalore East,Web,CUST25460475,Rahul Singh,,Male,Bangalore,,Salary,10.3,346814.41,AC100424
IMPSCEF1FAG22K,02:37:54,25647.26,Delhi,ATM,94025.5,1,68378.24,PNB,Chennai South,,CUST15996306,Neha Joshi,60.0,Male,Bangalore,Rejected,Savings,10.4,129402.36,AC100425
TXN11D5OGACUQ,19:11:32,3492.63,Dehradun,Online,55381.67,0,51889.04,,Chennai South,ATM,CUST27025227,Amit Sharma,,Female,Delhi,,Salary,3.6,64893.47,AC100426
IMPSJI6I2YBASH,07:50:51,9501.62,Mumbai,POS,5817.11,1,0.0,Axis,Kolkata North,,CUST78796531,Priya Verma,37.0,Female,Bangalore,Verified,Salary,12.3,209034.14,AC100427
TXNRC4TUZYO85,05:57:27,22466.44,Dehradun,ATM,44732.9,0,22266.460000000003,Axis,,Web,CUST79795987,Neha Joshi,57.0,Other,Bangalore,,Savings,5.7,464964.47,AC100428
NEFTOKQNC7ZZY1,15:47:15,26149.83,Mumbai,Online,12723.09,0,0.0,SBI,Delhi Main,ATM,CUST68894959,Neha Joshi,24.0,Other,Chennai,Verified,Salary,10.1,270654.31,AC100429
NEFTTGUZFGZ5MQ,19:52:00,11079.09,Dehradun,ATM,44946.48,0,33867.39,HDFC,Mumbai Central,,CUST76833434,Priya Verma,30.0,Female,Lucknow,,Current,2.3,13445.46,AC100430
TXN4Z2V00FAF0,22:25:38,43414.63,Delhi,Online,35644.55,0,0.0,PNB,Bangalore East,ATM,CUST27401761,Vikas Yadav,,Other,Delhi,Pending,Salary,13.2,438198.25,AC100431
IMPS3HL4WFYZJZ,05:59:05,31283.97,Delhi,ATM,3471.66,0,0.0,ICICI,Mumbai Central,,CUST15046574,Sneha Gupta,37.0,Male,Mumbai,Pending,Salary,6.7,212928.79,AC100432
NEFTOOL6128OXX,18:21:45,11566.93,Bangalore,ATM,51716.19,0,40149.26,,Chennai South,,CUST88064261,Rahul Singh,44.0,Other,Mumbai,Rejected,Savings,2.3,181583.79,AC100433
NEFTV1JXZRZZLL,18:45:06,19384.58,Bangalore,ATM,28164.08,0,8779.5,Kotak,,Web,CUST52392718,Amit Sharma,33.0,,Delhi,Rejected,Savings,6.5,60287.94,AC100434
UPI2TBRH49PJ1,09:56:13,45941.59,Delhi,Online,66849.47,0,20907.880000000005,Axis,Bangalore East,Mobile,CUST24884164,Rahul Singh,58.0,Other,Lucknow,Verified,Salary,3.7,87941.03,AC100435
IMPSXZP0EUX2A5,03:45:45,32270.46,Delhi,POS,22252.12,0,0.0,Kotak,Bangalore East,Web,CUST40204314,Sneha Gupta,37.0,Other,,Pending,Current,14.0,204787.97,AC100436
NEFT1NYMV831GI,08:54:57,1819.35,Bangalore,POS,2535.32,0,715.9700000000003,Kotak,Kolkata North,ATM,CUST82683209,Neha Joshi,,,Delhi,Pending,Savings,11.8,186295.46,AC100437
TXNFSY79L7XHU,08:54:09,14878.62,Dehradun,Online,76282.01,0,61403.38999999999,ICICI,Delhi Main,Mobile,CUST91491629,Sneha Gupta,43.0,Other,Mumbai,,Current,1.1,156511.88,AC100438
TXNCB463S7O6U,06:36:33,34314.09,Bangalore,Online,81967.77,0,47653.68000000001,ICICI,Bangalore East,,CUST05772871,Neha Joshi,22.0,,Lucknow,,Current,14.8,302892.91,AC100439
IMPSMDELC5AWE5,00:57:16,9314.37,Bangalore,Online,43531.25,1,34216.88,Kotak,Chennai South,Mobile,CUST77546303,Neha Joshi,66.0,Other,Chennai,Rejected,Savings,7.5,50211.3,AC100440
UPIKZ3WVMDVRC,07:12:14,12341.18,Mumbai,POS,47102.57,0,34761.39,HDFC,Chennai South,Web,CUST68076520,Priya Verma,38.0,Female,Bangalore,Rejected,Salary,8.1,215778.61,AC100441
UPIN0TECSGT8Q,16:29:59,7691.54,Mumbai,ATM,6949.54,0,0.0,SBI,Chennai South,,CUST90145281,Sneha Gupta,37.0,Female,Bangalore,Pending,Salary,2.6,441723.08,AC100442
NEFTK2875POSAH,08:57:34,614187.1499999999,Delhi,ATM,60566.53,0,19620.72,Kotak,Bangalore East,ATM,CUST52153486,Sneha Gupta,65.0,,Mumbai,Rejected,Salary,2.9,486052.82,AC100443
UPIRPHUAHXJX5,05:42:39,21886.41,Mumbai,POS,30945.42,0,9059.009999999998,SBI,,Web,CUST92876168,Neha Joshi,,Other,Bangalore,Pending,Savings,7.7,310128.32,AC100444
UPIVKNKZ1Z6KT,16:46:43,2943.13,Bangalore,POS,44942.06,0,41998.93,Kotak,Delhi Main,,CUST24291921,Neha Joshi,25.0,,Bangalore,Rejected,Savings,9.2,388408.42,AC100445
TXNZD6RS0MPXX,06:35:14,33057.96,Dehradun,Online,68884.35,0,35826.39000000001,HDFC,Mumbai Central,,CUST13292877,Vikas Yadav,28.0,,Chennai,Pending,Savings,12.0,495626.28,AC100446
IMPSMS0AXJYQEY,08:25:54,28991.77,Bangalore,ATM,77903.53,0,48911.76,Kotak,Delhi Main,Mobile,CUST13931803,Priya Verma,58.0,,,Pending,Current,1.1,137518.86,AC100447
TXNEVP88UDKYF,07:34:26,16996.6,Mumbai,ATM,8330.18,0,0.0,Axis,Chennai South,ATM,CUST50012338,Vikas Yadav,50.0,,Mumbai,,Savings,9.6,452579.78,AC100448
NEFTRWDK4KQN8N,01:27:20,12819.47,Dehradun,ATM,17323.59,0,4504.120000000001,SBI,,Mobile,CUST36363122,Amit Sharma,43.0,Other,Lucknow,Pending,Current,14.2,152304.71,AC100449
IMPS35BP1M6DUU,23:01:10,24991.73,Mumbai,ATM,99764.66,0,74772.93000000001,SBI,Chennai South,Mobile,CUST07180601,Vikas Yadav,26.0,Male,Mumbai,Rejected,Savings,3.3,184195.22,AC100450
NEFT52X675UE75,22:01:49,29772.7,Delhi,Online,52450.72,0,22678.02,PNB,Chennai South,,CUST73491954,Sneha Gupta,54.0,,Delhi,Rejected,Savings,13.3,8400.39,AC100451
IMPS4H84CNOKM3,20:27:46,14556.9,Mumbai,Online,31383.55,0,30413.09,ICICI,Bangalore East,,CUST66195809,Vikas Yadav,45.0,Other,Kolkata,Pending,Salary,4.8,73248.14,AC100452
UPIMAC966GU33,13:13:25,35284.01,Dehradun,Online,13509.29,0,0.0,HDFC,Delhi Main,ATM,CUST70515944,Rahul Singh,23.0,,Kolkata,Pending,Savings,2.2,354459.8,AC100453
NEFT517EAAST92,04:45:59,30414.32,Bangalore,Online,56339.08,0,25924.76,Kotak,Mumbai Central,,CUST86752683,Rahul Singh,61.0,Female,Bangalore,Rejected,Savings,9.7,212115.74,AC100454
UPI8H791XZ3PF,04:12:31,32350.91,Delhi,POS,78865.72,0,46514.81,ICICI,Delhi Main,,CUST37877184,Amit Sharma,45.0,Other,Kolkata,,Salary,2.8,258030.99,AC100455
IMPSAUX9H93UVY,18:44:04,4044.27,Bangalore,Online,96263.88,0,92219.61,ICICI,Mumbai Central,Web,CUST70089691,Amit Sharma,42.0,Other,Chennai,,Savings,9.8,15287.86,AC100456
UPIUZK3G0KPD2,07:58:19,11550.8,Dehradun,POS,94211.76,1,82660.95999999999,HDFC,Chennai South,Web,CUST80588523,Amit Sharma,40.0,,Chennai,Rejected,Savings,12.6,63355.63,AC100457
IMPSFMNTISARLX,02:31:51,25366.58,Bangalore,POS,98953.74,0,73587.16,ICICI,Mumbai Central,Mobile,CUST80608562,Neha Joshi,,,Chennai,Verified,Savings,6.1,6084.39,AC100458
TXNSNBUSEVS4Y,17:03:54,37963.84,Mumbai,ATM,2137.75,0,0.0,Kotak,Chennai South,,CUST58771892,Priya Verma,59.0,Male,Kolkata,Pending,Current,9.7,85500.86,AC100459
IMPSRAFDIGA3IF,19:31:56,44751.33,Bangalore,Online,53626.16,0,8874.830000000002,HDFC,Mumbai Central,ATM,CUST47391006,Sneha Gupta,68.0,Female,Chennai,Pending,Current,1.9,244696.92,AC100460
IMPS4OXOTKLBEU,05:39:18,7725.22,Bangalore,Online,1566.14,0,0.0,Kotak,Kolkata North,Mobile,CUST26663893,Vikas Yadav,47.0,Male,,Verified,Savings,1.3,438683.84,AC100461
NEFTVVW88VXBYT,07:51:35,32680.49,Mumbai,Online,97642.51,0,64962.01999999999,HDFC,Mumbai Central,ATM,CUST81610307,Vikas Yadav,24.0,Other,Bangalore,Verified,Salary,3.5,82129.82,AC100462
TXNW6F9MUPIQV,04:21:47,11014.55,Mumbai,Online,1661.53,0,0.0,,,ATM,CUST70901453,Sneha Gupta,64.0,,Mumbai,,Savings,7.0,415567.72,AC100463
NEFTRM0ZYEHXIA,11:55:29,11665.94,Bangalore,Online,90026.78,0,78360.84,,Mumbai Central,Mobile,CUST37140157,Vikas Yadav,31.0,Other,Lucknow,Verified,Savings,13.4,238621.38,AC100464
IMPSIIIVYX4DQK,06:01:29,39181.97,Mumbai,ATM,17971.98,0,0.0,ICICI,Mumbai Central,ATM,CUST26748341,Priya Verma,62.0,Other,Delhi,,Salary,4.3,291892.75,AC100465
IMPSQ1T86S47YX,17:24:40,6679.1,Bangalore,Online,14033.71,1,7354.609999999999,SBI,Mumbai Central,Mobile,CUST39089233,Amit Sharma,66.0,,,,Savings,3.8,81318.23,AC100466
NEFTE32Z45OQ7Y,00:57:00,6265.66,Mumbai,POS,68218.87,0,61953.20999999999,PNB,Bangalore East,ATM,CUST07852834,Neha Joshi,25.0,Female,Lucknow,Rejected,Current,8.6,98221.12,AC100467
UPIQN8B5W5JUU,18:26:27,6610.19,Bangalore,POS,27136.43,1,20526.24,,,ATM,CUST16432028,Amit Sharma,56.0,Other,Lucknow,Verified,Savings,5.7,363235.96,AC100468
NEFTMIP395XADV,06:28:09,12662.81,Dehradun,Online,65816.2,0,53153.39,SBI,Mumbai Central,,CUST91012774,Vikas Yadav,25.0,Female,,,Current,8.5,239875.73,AC100469
TXNFD75NKOX37,17:52:03,28350.44,Bangalore,Online,19084.57,0,0.0,ICICI,Mumbai Central,ATM,CUST92792565,Vikas Yadav,48.0,Male,Chennai,Verified,Salary,7.3,291590.1,AC100470
IMPS7H42FF475X,01:54:53,23124.05,Delhi,Online,72470.99,0,49346.94,ICICI,Delhi Main,ATM,CUST37438468,Neha Joshi,19.0,Female,,Verified,Savings,4.7,409209.3,AC100471
NEFTKCM8LFHDE4,14:48:50,28880.4,Bangalore,POS,62724.31,0,33843.91,HDFC,Delhi Main,ATM,CUST83014709,Priya Verma,,Other,,Pending,Savings,3.5,252650.02,AC100472
TXNZOJSC4CVC3,10:02:39,42579.86,Delhi,Online,29512.53,0,0.0,Axis,Mumbai Central,,CUST07578089,Priya Verma,29.0,Female,Kolkata,,Salary,12.9,332713.28,AC100473
IMPS2GF5M51EYC,00:46:51,13532.07,Dehradun,POS,29858.08,0,16326.010000000002,PNB,Mumbai Central,,CUST37672811,Sneha Gupta,53.0,Other,Delhi,,Savings,0.8,113946.07,AC100474
TXNE04Y3KR0I3,10:27:06,28193.77,Mumbai,Online,71104.06,1,42910.28999999999,HDFC,Chennai South,Mobile,CUST66273627,Rahul Singh,21.0,Female,Lucknow,Pending,Current,12.8,207927.38,AC100475
TXNY9PBSLOM3Q,07:32:19,48709.52,Dehradun,Online,25378.17,0,0.0,HDFC,Mumbai Central,Mobile,CUST23090427,Amit Sharma,55.0,,,Rejected,Salary,9.6,428289.94,AC100476
TXN4XI2Q210QG,08:25:06,40381.14,Dehradun,POS,60285.69,0,19904.550000000003,SBI,Delhi Main,,CUST80643884,Sneha Gupta,31.0,Female,Delhi,Rejected,Salary,10.5,247540.87,AC100477
UPIA6PJIJ4J8P,03:18:58,36576.94,Bangalore,POS,63373.95,1,26797.009999999995,SBI,Mumbai Central,ATM,CUST72076837,Rahul Singh,41.0,,Bangalore,,Current,7.7,8219.5,AC100478
IMPSI4GXNE5XCD,16:12:15,27211.76,Delhi,Online,70956.79,1,43745.03,Kotak,Kolkata North,Mobile,CUST04840873,Priya Verma,35.0,Other,Kolkata,Rejected,Savings,0.8,54701.09,AC100479
TXNW0UG2HTOI1,17:25:52,33818.81,Delhi,ATM,55384.92,0,21566.11,ICICI,Mumbai Central,Web,CUST77636225,Amit Sharma,39.0,Other,Mumbai,Pending,Savings,14.9,257104.11,AC100480
UPI61MZM06C9A,12:12:05,66.61,Bangalore,POS,56076.47,0,56009.86,HDFC,Kolkata North,ATM,CUST94920557,Sneha Gupta,28.0,Male,Mumbai,Verified,Current,2.0,265836.73,AC100481
NEFTBM2J56X47Y,15:00:45,24015.08,Mumbai,Online,42005.89,0,17990.809999999998,PNB,Mumbai Central,ATM,CUST26978665,Priya Verma,26.0,,,Rejected,Salary,14.4,248090.14,AC100482
NEFTR9NPYCKIQN,01:19:08,25724.09,Dehradun,POS,31299.09,0,5575.0,Kotak,Bangalore East,,CUST62459476,Vikas Yadav,61.0,Male,Lucknow,Pending,Salary,7.5,415243.77,AC100483
IMPS3II2AE5IQF,00:05:01,47822.96,Mumbai,ATM,41774.61,0,0.0,PNB,Delhi Main,ATM,CUST88250534,Amit Sharma,40.0,,Delhi,Pending,Salary,4.3,451765.59,AC100484
TXNQ9MJ8PIGCF,13:00:43,39511.18,Dehradun,ATM,59433.03,0,19921.85,PNB,Mumbai Central,ATM,CUST30291090,Vikas Yadav,49.0,Other,Bangalore,Verified,Current,12.2,15651.23,AC100485
UPIV1W11NEM2A,20:13:09,37697.26,Delhi,Online,19351.91,1,0.0,SBI,Chennai South,ATM,CUST17846004,Priya Verma,68.0,Female,Delhi,Verified,Salary,7.1,268784.92,AC100486
IMPSRT9JRXY2HP,09:03:55,45521.44,Bangalore,Online,98638.42,0,53116.98,Axis,Bangalore East,,CUST23550635,Sneha Gupta,45.0,Other,,Rejected,Current,6.3,351825.0,AC100487
IMPSXWEWXR4W37,09:17:14,9302.16,Delhi,Online,91380.17,0,82078.01,Kotak,Bangalore East,Web,CUST30254095,Neha Joshi,54.0,Female,Lucknow,,Salary,12.6,428775.26,AC100488
NEFTMYWHK3XUKJ,04:01:29,45073.71,Dehradun,Online,59404.84,0,14331.129999999996,HDFC,Mumbai Central,ATM,CUST39356514,Sneha Gupta,53.0,Female,Mumbai,Rejected,Salary,14.6,239099.94,AC100489
NEFTPA3ATCYXMG,15:49:18,40048.45,Mumbai,ATM,85873.58,0,45825.130000000005,PNB,Mumbai Central,Mobile,CUST17866254,Vikas Yadav,23.0,Other,Mumbai,,Salary,7.3,407995.89,AC100490
NEFTIEHMULJXTY,12:06:25,32164.13,Bangalore,ATM,56802.34,1,24638.209999999995,Kotak,Bangalore East,Web,CUST13971009,Rahul Singh,66.0,Female,Kolkata,Pending,Current,6.2,383946.85,AC100491
UPICV24WTB7XF,09:47:50,16138.63,Delhi,ATM,63532.71,1,47394.08,SBI,Bangalore East,Web,CUST83918778,Sneha Gupta,54.0,,Mumbai,,Current,2.8,128318.74,AC100492
IMPSI5P5J5KMMX,23:31:57,22317.26,Dehradun,Online,11598.66,0,0.0,Axis,Delhi Main,Web,CUST31192706,Amit Sharma,21.0,Male,Kolkata,Rejected,Salary,0.5,426725.09,AC100493
TXN4WDSRUIKDT,07:02:22,9259.33,Mumbai,ATM,22319.09,0,13059.76,Kotak,Kolkata North,Web,CUST03312428,Priya Verma,26.0,Male,Bangalore,,Salary,4.0,49623.5,AC100494
NEFT7E8HXQ4EVO,14:03:32,5699.84,Bangalore,Online,98863.64,0,93163.8,HDFC,Mumbai Central,ATM,CUST45911903,Rahul Singh,27.0,Other,Delhi,Pending,Current,7.6,33748.95,AC100495
IMPS3IF9A7POP6,10:18:00,20949.07,Delhi,Online,22406.47,0,1457.4000000000017,Axis,Chennai South,ATM,CUST32545917,Priya Verma,60.0,,Chennai,Rejected,Salary,7.3,483187.46,AC100496
TXNPN0NN8VR78,17:04:36,297112.2,Mumbai,ATM,64193.9,0,44386.42,PNB,Delhi Main,ATM,CUST43155925,Neha Joshi,54.0,,Chennai,Verified,Salary,13.0,238505.51,AC100497
NEFTLNZ5IFK5UT,21:13:49,23860.01,Mumbai,Online,2323.4,0,0.0,HDFC,,Mobile,CUST21844782,Vikas Yadav,38.0,Male,Mumbai,Verified,Salary,2.7,422350.38,AC100498
IMPSNUIV4BYVZC,15:26:31,39035.76,Mumbai,ATM,31973.45,1,0.0,ICICI,Mumbai Central,Web,CUST74195874,Amit Sharma,34.0,Male,Kolkata,Rejected,Salary,4.6,217815.62,AC100499
IMPSTANOP7Y958,22:19:16,708349.0499999999,Bangalore,POS,92626.7,0,45403.43,,Delhi Main,,CUST64916759,Vikas Yadav,52.0,Male,Chennai,Verified,Current,5.2,63875.19,AC100500
IMPSHYC3BG8XOE,08:05:24,3780.99,Delhi,POS,45626.85,0,41845.86,PNB,Kolkata North,Mobile,CUST69940869,Priya Verma,66.0,Male,,Rejected,Salary,14.6,300063.46,AC100501
TXNFXV2OEC2V2,12:01:26,47634.8,Bangalore,POS,57378.96,0,9744.159999999996,PNB,,Mobile,CUST57402022,Amit Sharma,26.0,,Mumbai,,Current,10.7,298937.03,AC100502
IMPSN4VKKYKB8Z,09:40:16,15939.67,Bangalore,ATM,23973.52,0,8033.85,Kotak,Delhi Main,Web,CUST35704163,Amit Sharma,19.0,Other,Bangalore,,Savings,8.3,247883.51,AC100503
UPILUYOKXB8FW,12:30:17,25937.11,Mumbai,POS,88676.36,0,62739.25,,Mumbai Central,Mobile,CUST16708323,Vikas Yadav,26.0,Other,Mumbai,Verified,Savings,2.0,89968.12,AC100504
UPI0EAJ3VOQDK,16:25:50,36318.47,Bangalore,Online,6137.63,0,0.0,SBI,Delhi Main,Mobile,CUST78454666,Vikas Yadav,18.0,Male,Chennai,Verified,Current,3.0,67885.42,AC100505
NEFTWTPFY2P9AJ,18:25:20,29883.84,Mumbai,ATM,22968.15,0,0.0,PNB,Mumbai Central,ATM,CUST68246320,Rahul Singh,29.0,,,,Current,6.4,267358.29,AC100506
IMPSQG51VBX2JC,02:22:47,38847.35,Bangalore,ATM,44967.41,0,6120.060000000005,PNB,,,CUST28012375,Vikas Yadav,37.0,Male,Mumbai,Pending,Salary,13.5,343169.96,AC100507
UPIO9XV05HOOY,02:34:28,48778.29,Bangalore,ATM,25503.5,0,0.0,ICICI,Mumbai Central,ATM,CUST16357028,Sneha Gupta,45.0,Female,Bangalore,Rejected,Salary,13.2,10311.75,AC100508
UPIJASPJQXVMF,01:53:21,39202.44,Dehradun,Online,95399.97,0,56197.53,Kotak,,,CUST82821958,Priya Verma,56.0,Male,Mumbai,Verified,Current,5.5,289345.67,AC100509
UPIY32H3K9YIK,18:53:47,49574.19,Bangalore,Online,23923.3,0,0.0,,Chennai South,Mobile,CUST44832210,Sneha Gupta,64.0,,Lucknow,Pending,Savings,3.8,96432.49,AC100510
